email_id,class_label,secondary_label,is_multi_intent,is_ambiguous,is_spam,language,tone,sender_profile,email_length,noise_level,channel,temperature,top_p,top_k,seed,model_assigned
b8063336-810,corte_suministro,,False,False,False,en,informal,autónomo,largo,limpio,webform,0.65,0.5,66,51050,deepseek/deepseek-r1-0528-qwen3-8b
5ed31ec1-90f,denuncia_proveedor,,False,False,False,es,cortés,jubilado,muy_corto,leve,app_movil,0.86,0.77,53,47231,google/gemma-4-e4b
d4c9f56e-7ae,consulta_autoconsumo,,False,False,False,es,agresivo,cliente_residencial,medio,alto,email_directo,0.8,0.64,60,92299,deepseek/deepseek-r1-0528-qwen3-8b
0d017f94-f88,solicitud_nuevo_contrato,,False,True,False,es,confuso,autónomo,medio,limpio,respuesta_cadena,0.89,0.5,46,81571,google/gemma-4-e4b
d7703dad-d7e,alta_consumo_anomalo,,False,False,False,es,desesperado,cliente_residencial,medio,limpio,webform,1.0,0.63,78,39617,deepseek/deepseek-r1-0528-qwen3-8b
4072865f-a0d,factura_error,,False,False,False,es,informal,cliente_residencial,largo,leve,email_directo,0.96,0.75,68,92723,google/gemma-4-e4b
f6a8d242-b05,solicitud_cambio_tarifa,,False,False,False,en,técnico,cliente_residencial,medio,moderado,respuesta_cadena,0.78,0.71,38,95917,deepseek/deepseek-r1-0528-qwen3-8b
2de8d5ed-7b5,denuncia_proveedor,,False,False,True,es,cortés,autónomo,corto,leve,respuesta_cadena,0.95,0.39,73,89297,google/gemma-4-e4b
b04511db-3fb,factura_duplicada,,False,False,False,es,formal,jubilado,medio,leve,email_directo,0.69,0.69,45,63841,deepseek/deepseek-r1-0528-qwen3-8b
d886685c-e4d,spam_energia,,False,False,True,es,formal,particular_enfadado,medio,limpio,app_movil,0.7,0.41,46,43739,google/gemma-4-e4b
3a6af249-ef2,corte_suministro,,False,True,False,es,informal,abogado,medio,limpio,respuesta_cadena,0.74,0.35,61,36766,deepseek/deepseek-r1-0528-qwen3-8b
9a7bb45b-a70,fraude_energetico,,False,False,True,en,desesperado,cliente_residencial,largo,leve,respuesta_cadena,0.81,0.49,53,71411,google/gemma-4-e4b
cafa1ac6-89f,solicitud_cambio_tarifa,,False,False,False,es,formal,jubilado,medio,moderado,reenvio_tercero,0.85,0.58,57,64954,deepseek/deepseek-r1-0528-qwen3-8b
b1fe7f2f-980,instalacion_solar,,False,False,False,es,cortés,abogado,corto,moderado,reenvio_tercero,0.81,0.45,63,3260,google/gemma-4-e4b
784c0eac-4ab,averia_contador,,False,True,False,en,agresivo,particular_enfadado,muy_largo,moderado,email_directo,0.9,0.71,57,88829,deepseek/deepseek-r1-0528-qwen3-8b
5e1e2df7-dc5,averia_contador,consulta_juridica,True,False,False,es,agresivo,autónomo,medio,moderado,reenvio_tercero,0.7,0.46,37,16915,google/gemma-4-e4b
0f6933c2-f27,consulta_tarifas_pvpc,bono_social,True,False,False,es,urgente,abogado,medio,moderado,webform,0.86,0.36,34,5610,deepseek/deepseek-r1-0528-qwen3-8b
98f9d9a7-01b,alta_consumo_anomalo,,False,False,False,es,técnico,cliente_empresarial,corto,leve,email_directo,0.76,0.54,58,75026,google/gemma-4-e4b
7b5c02f8-ff1,reclamacion_factura,,False,False,False,es,técnico,cliente_residencial,medio,limpio,webform,0.8,0.6,31,43588,deepseek/deepseek-r1-0528-qwen3-8b
8fae0af9-889,fuga_gas,,False,False,False,es,técnico,cliente_residencial,largo,moderado,reenvio_tercero,0.85,0.43,71,78003,google/gemma-4-e4b
5403dfda-579,corte_suministro,,False,False,False,en,informal,cliente_residencial,largo,limpio,respuesta_cadena,0.7,0.73,66,5266,deepseek/deepseek-r1-0528-qwen3-8b
a7f7e260-07a,phishing_energia,,False,False,True,es,técnico,autónomo,muy_largo,limpio,app_movil,0.81,0.33,60,94891,google/gemma-4-e4b
287b514d-cd2,consulta_autoconsumo,,False,False,False,es,informal,cliente_empresarial,muy_largo,leve,webform,0.95,0.59,65,62433,deepseek/deepseek-r1-0528-qwen3-8b
0f6995ad-dd5,consulta_lectura_contador,,False,False,False,es,formal,cliente_empresarial,largo,leve,reenvio_tercero,0.76,0.7,49,6660,google/gemma-4-e4b
385c5939-675,fuga_gas,,False,False,False,en,desesperado,jubilado,corto,moderado,email_directo,0.96,0.69,31,1275,deepseek/deepseek-r1-0528-qwen3-8b
ae7f361e-06f,programa_fidelizacion,,False,False,False,es,urgente,abogado,corto,limpio,respuesta_cadena,0.74,0.61,71,42869,google/gemma-4-e4b
2948696a-6ad,programa_fidelizacion,,False,False,False,es,técnico,particular_enfadado,largo,leve,app_movil,0.95,0.32,71,51377,deepseek/deepseek-r1-0528-qwen3-8b
4f7e8d76-f81,vehiculo_electrico,fuga_gas,True,False,False,es,confuso,abogado,muy_corto,leve,app_movil,0.73,0.34,61,18629,google/gemma-4-e4b
371db6e5-d1e,emergencia_gas,,False,False,False,es,confuso,particular_enfadado,corto,limpio,reenvio_tercero,1.03,0.53,68,19650,deepseek/deepseek-r1-0528-qwen3-8b
a1e3f997-61e,averia_contador,,False,True,False,es,informal,jubilado,medio,limpio,respuesta_cadena,0.71,0.75,33,2614,google/gemma-4-e4b
36143d5d-624,corte_suministro,,False,False,False,es,agresivo,jubilado,medio,moderado,app_movil,1.05,0.34,40,19676,deepseek/deepseek-r1-0528-qwen3-8b
3a4227b4-505,fraude_energetico,incidencia_apagón,True,False,False,es,técnico,abogado,medio,moderado,email_directo,0.74,0.71,40,34837,google/gemma-4-e4b
9e26b5e0-ffc,factura_error,,False,False,False,es,agresivo,autónomo,corto,moderado,email_directo,0.93,0.69,58,74165,deepseek/deepseek-r1-0528-qwen3-8b
f54e7a10-136,solicitud_cambio_tarifa,,False,False,False,en,agresivo,particular_enfadado,medio,leve,reenvio_tercero,0.77,0.76,64,67222,google/gemma-4-e4b
3b78b604-0b9,factura_error,,False,False,False,en,formal,jubilado,medio,leve,respuesta_cadena,0.68,0.37,43,17050,deepseek/deepseek-r1-0528-qwen3-8b
9aa8405f-e68,instalacion_solar,,False,False,False,es,desesperado,cliente_residencial,largo,leve,email_directo,0.66,0.35,52,30994,google/gemma-4-e4b
4994c759-349,alta_consumo_anomalo,instalacion_solar,True,False,False,en,urgente,jubilado,corto,leve,app_movil,0.71,0.48,71,5753,deepseek/deepseek-r1-0528-qwen3-8b
4ec0b109-39b,fraude_energetico,,False,False,False,es,agresivo,cliente_empresarial,corto,limpio,app_movil,0.81,0.55,48,93526,google/gemma-4-e4b
12d3f263-145,cambio_domiciliacion,,False,False,False,es,desesperado,cliente_empresarial,medio,limpio,email_directo,0.88,0.71,38,38735,deepseek/deepseek-r1-0528-qwen3-8b
51ed08dd-cc7,consulta_lectura_contador,,False,False,False,en,cortés,particular_enfadado,largo,alto,app_movil,0.84,0.74,78,75935,google/gemma-4-e4b
34f0ec12-890,averia_contador,,False,True,False,en,informal,autónomo,corto,limpio,reenvio_tercero,0.9,0.45,71,44830,deepseek/deepseek-r1-0528-qwen3-8b
584c1f4f-471,instalacion_solar,,False,False,False,es,agresivo,jubilado,largo,moderado,respuesta_cadena,0.69,0.7,77,26294,google/gemma-4-e4b
4a500b26-7d3,consulta_tarifas_pvpc,,False,False,True,es,técnico,particular_enfadado,corto,leve,webform,0.92,0.7,62,35042,deepseek/deepseek-r1-0528-qwen3-8b
106675a5-3e9,reclamacion_factura,,False,False,False,es,urgente,abogado,medio,limpio,reenvio_tercero,0.96,0.5,64,95450,google/gemma-4-e4b
b057fea6-360,fuga_gas,respuesta_automatica,True,False,False,es,informal,cliente_empresarial,corto,limpio,app_movil,0.74,0.52,39,51713,deepseek/deepseek-r1-0528-qwen3-8b
f9af6889-e76,alta_consumo_anomalo,corte_suministro,True,False,False,es,técnico,cliente_empresarial,corto,limpio,email_directo,0.97,0.72,64,70620,google/gemma-4-e4b
7effee32-0cd,solicitud_certificado,corte_suministro,True,False,False,es,desesperado,autónomo,corto,leve,email_directo,0.75,0.72,73,36473,deepseek/deepseek-r1-0528-qwen3-8b
22dddfe7-5ee,corte_suministro,,False,False,False,es,urgente,particular_enfadado,muy_largo,leve,respuesta_cadena,0.83,0.76,64,12002,google/gemma-4-e4b
e732120e-eb3,consulta_lectura_contador,newsletter,True,False,False,es,formal,cliente_empresarial,muy_largo,leve,reenvio_tercero,0.97,0.59,71,29501,deepseek/deepseek-r1-0528-qwen3-8b
4814a3ef-1a6,fraude_energetico,,False,False,True,es,desesperado,cliente_residencial,medio,leve,webform,0.92,0.53,31,66294,google/gemma-4-e4b
36e5db21-bfa,solicitud_cambio_tarifa,,False,False,False,es,agresivo,particular_enfadado,corto,moderado,webform,0.85,0.7,61,50566,deepseek/deepseek-r1-0528-qwen3-8b
cc3c7b88-0bb,solicitud_aplazamiento,,False,False,False,en,informal,jubilado,corto,limpio,webform,0.8,0.34,35,75804,google/gemma-4-e4b
8a6bfee9-6a5,corte_suministro,emergencia_gas,True,False,False,es,formal,autónomo,corto,moderado,app_movil,0.88,0.72,54,3140,deepseek/deepseek-r1-0528-qwen3-8b
07d16df5-2e4,cambio_domiciliacion,,False,False,False,es,cortés,jubilado,muy_largo,limpio,app_movil,0.86,0.4,34,33126,google/gemma-4-e4b
a5a3e034-a41,fraude_energetico,,False,False,False,es,informal,abogado,corto,leve,respuesta_cadena,1.04,0.53,61,2116,deepseek/deepseek-r1-0528-qwen3-8b
abb92aee-51e,corte_suministro,,False,False,False,es,cortés,particular_enfadado,medio,leve,reenvio_tercero,0.98,0.63,55,20250,google/gemma-4-e4b
a937b2fa-638,factura_error,,False,False,False,es,desesperado,jubilado,medio,leve,reenvio_tercero,0.7,0.31,63,87326,deepseek/deepseek-r1-0528-qwen3-8b
227f8e68-0dc,incidencia_apagón,,False,False,False,es,técnico,cliente_residencial,largo,leve,webform,0.81,0.49,62,30613,google/gemma-4-e4b
5197cf3d-f19,averia_contador,,False,False,False,es,formal,particular_enfadado,largo,limpio,reenvio_tercero,0.88,0.44,35,66437,deepseek/deepseek-r1-0528-qwen3-8b
408e2d4b-f24,vehiculo_electrico,,False,False,False,es,agresivo,cliente_residencial,corto,limpio,webform,0.93,0.33,76,2222,google/gemma-4-e4b
4cf8eb02-d6f,incidencia_apagón,,False,True,False,es,cortés,cliente_empresarial,corto,moderado,email_directo,0.72,0.38,50,34374,deepseek/deepseek-r1-0528-qwen3-8b
df3c8dda-1c6,consulta_eficiencia,incidencia_apagón,True,False,False,es,cortés,autónomo,corto,moderado,app_movil,0.98,0.38,31,32688,google/gemma-4-e4b
e770a11f-557,averia_contador,,False,True,False,en,informal,cliente_residencial,medio,leve,reenvio_tercero,0.9,0.66,76,35166,deepseek/deepseek-r1-0528-qwen3-8b
5a3ab3f0-c02,programa_fidelizacion,,False,False,False,es,técnico,autónomo,medio,limpio,respuesta_cadena,0.68,0.49,72,64777,google/gemma-4-e4b
f01445ce-a3a,oferta_comercial,,False,False,True,es,informal,cliente_empresarial,corto,moderado,app_movil,0.67,0.32,68,35650,deepseek/deepseek-r1-0528-qwen3-8b
ad8e0920-09f,corte_suministro,,False,False,False,es,formal,particular_enfadado,largo,leve,email_directo,0.92,0.41,66,1802,google/gemma-4-e4b
35196ea5-938,solicitud_nuevo_contrato,,False,False,True,en,desesperado,cliente_residencial,medio,moderado,app_movil,0.95,0.65,33,86508,deepseek/deepseek-r1-0528-qwen3-8b
e84f6c40-108,solicitud_cambio_tarifa,baja_contrato,True,False,False,es,confuso,autónomo,largo,limpio,webform,0.77,0.41,46,65938,google/gemma-4-e4b
0ae66516-9ea,baja_contrato,,False,False,False,es,agresivo,autónomo,muy_corto,leve,reenvio_tercero,0.71,0.51,72,97194,deepseek/deepseek-r1-0528-qwen3-8b
45fe5fa6-b59,solicitud_aplazamiento,,False,False,False,es,informal,jubilado,medio,limpio,reenvio_tercero,0.74,0.62,34,76678,google/gemma-4-e4b
8ab02a08-383,reclamacion_factura,,False,False,False,es,urgente,cliente_empresarial,largo,leve,email_directo,0.81,0.76,33,30017,deepseek/deepseek-r1-0528-qwen3-8b
df6af87d-2b5,consulta_tarifas_pvpc,,False,True,False,en,formal,cliente_residencial,corto,alto,reenvio_tercero,0.9,0.33,34,86609,google/gemma-4-e4b
ba61fd20-f78,averia_contador,,False,False,False,es,desesperado,cliente_empresarial,muy_corto,moderado,reenvio_tercero,0.73,0.41,64,69838,deepseek/deepseek-r1-0528-qwen3-8b
f40e7bb9-cf5,corte_suministro,,False,False,False,es,urgente,autónomo,corto,moderado,app_movil,0.97,0.41,69,29033,google/gemma-4-e4b
34761d90-f04,solicitud_cambio_tarifa,,False,True,False,es,cortés,cliente_residencial,medio,leve,webform,0.75,0.72,46,24871,deepseek/deepseek-r1-0528-qwen3-8b
32ac13b5-069,contrato_empresarial,averia_contador,True,False,False,es,desesperado,abogado,medio,moderado,respuesta_cadena,0.97,0.56,75,2986,google/gemma-4-e4b
79758119-f5f,fraude_energetico,,False,False,False,en,técnico,cliente_empresarial,muy_corto,leve,reenvio_tercero,1.02,0.66,43,73698,deepseek/deepseek-r1-0528-qwen3-8b
e284ea7f-d46,baja_contrato,,False,False,False,es,confuso,cliente_residencial,largo,leve,app_movil,0.72,0.52,46,11221,google/gemma-4-e4b
a043fe18-000,cambio_domiciliacion,instalacion_solar,True,False,False,es,urgente,cliente_residencial,muy_corto,leve,email_directo,1.02,0.53,54,95082,deepseek/deepseek-r1-0528-qwen3-8b
557b9790-90a,factura_error,,False,False,False,es,formal,cliente_residencial,muy_corto,leve,webform,0.93,0.77,49,25878,google/gemma-4-e4b
eb8749e9-863,solicitud_cambio_tarifa,,False,False,False,es,desesperado,autónomo,largo,leve,webform,1.0,0.38,33,3681,deepseek/deepseek-r1-0528-qwen3-8b
81254a67-6a9,solicitud_cambio_tarifa,,False,False,True,es,confuso,particular_enfadado,muy_largo,limpio,email_directo,0.79,0.49,59,87993,google/gemma-4-e4b
4713e3a2-e83,consulta_juridica,,False,True,True,es,agresivo,autónomo,muy_largo,limpio,respuesta_cadena,1.0,0.77,78,6394,deepseek/deepseek-r1-0528-qwen3-8b
890680a5-446,programa_fidelizacion,cambio_titular,True,False,False,en,desesperado,jubilado,corto,leve,email_directo,0.84,0.43,48,37368,google/gemma-4-e4b
24785d6f-902,emergencia_gas,,False,False,False,es,formal,abogado,largo,limpio,respuesta_cadena,0.73,0.35,77,79634,deepseek/deepseek-r1-0528-qwen3-8b
c7888a86-f2d,factura_error,baja_contrato,True,False,False,es,confuso,abogado,muy_corto,limpio,reenvio_tercero,1.05,0.44,71,38419,google/gemma-4-e4b
0599beac-b21,alta_consumo_anomalo,,False,False,False,es,desesperado,cliente_residencial,muy_corto,moderado,email_directo,1.03,0.7,38,45251,deepseek/deepseek-r1-0528-qwen3-8b
b39872b0-ad9,emergencia_gas,,False,False,False,es,confuso,jubilado,muy_largo,moderado,reenvio_tercero,0.7,0.78,79,72165,google/gemma-4-e4b
1ac94f15-087,baja_contrato,,False,False,False,es,confuso,cliente_empresarial,medio,alto,respuesta_cadena,0.83,0.6,77,55518,deepseek/deepseek-r1-0528-qwen3-8b
a6be50ad-85e,denuncia_proveedor,,False,True,False,es,desesperado,abogado,medio,limpio,email_directo,1.04,0.78,64,20933,google/gemma-4-e4b
ebada3d9-4ec,incidencia_apagón,,False,False,False,es,desesperado,abogado,medio,limpio,email_directo,0.87,0.39,77,38964,deepseek/deepseek-r1-0528-qwen3-8b
b165b58c-312,reclamacion_factura,,False,True,False,es,cortés,autónomo,largo,moderado,app_movil,0.85,0.6,46,36573,google/gemma-4-e4b
07f7a990-18b,incidencia_apagón,programa_fidelizacion,True,False,False,es,agresivo,abogado,largo,limpio,email_directo,0.73,0.58,36,5417,deepseek/deepseek-r1-0528-qwen3-8b
8e6ccf88-f8e,solicitud_certificado,,False,True,False,en,desesperado,autónomo,medio,leve,respuesta_cadena,0.82,0.36,37,83163,google/gemma-4-e4b
4b765830-48e,reclamacion_factura,,False,False,True,es,confuso,cliente_residencial,largo,leve,email_directo,0.85,0.6,30,40254,deepseek/deepseek-r1-0528-qwen3-8b
0774519d-39d,emergencia_gas,phishing_energia,True,False,False,es,cortés,jubilado,largo,limpio,app_movil,0.94,0.56,72,31472,google/gemma-4-e4b
ada8f5d2-17f,denuncia_proveedor,,False,False,False,es,formal,cliente_empresarial,corto,moderado,webform,0.83,0.66,53,14870,deepseek/deepseek-r1-0528-qwen3-8b
6bdc9f83-c9c,solicitud_cambio_tarifa,,False,False,True,es,informal,abogado,muy_largo,leve,email_directo,0.9,0.7,54,46559,google/gemma-4-e4b
70abd581-fd9,vehiculo_electrico,bono_social,True,False,False,es,urgente,jubilado,corto,moderado,respuesta_cadena,0.69,0.41,46,32455,deepseek/deepseek-r1-0528-qwen3-8b
52597156-f5e,corte_suministro,spam_energia,True,False,False,es,cortés,particular_enfadado,medio,moderado,reenvio_tercero,0.96,0.35,56,18656,google/gemma-4-e4b
2e69544b-680,fuga_gas,,False,True,False,es,agresivo,cliente_empresarial,medio,leve,respuesta_cadena,0.65,0.74,54,17250,deepseek/deepseek-r1-0528-qwen3-8b
027a41d0-4ba,cambio_domiciliacion,phishing_energia,True,False,False,en,formal,jubilado,medio,leve,respuesta_cadena,0.91,0.66,52,93421,google/gemma-4-e4b
275ddbe0-10b,emergencia_gas,,False,False,True,en,informal,cliente_residencial,muy_largo,limpio,webform,0.98,0.47,55,85601,deepseek/deepseek-r1-0528-qwen3-8b
f82aa54f-040,consulta_autoconsumo,reclamacion_factura,True,False,False,es,agresivo,cliente_empresarial,corto,moderado,email_directo,0.96,0.56,42,63616,google/gemma-4-e4b
d37d8e0f-223,emergencia_gas,solicitud_nuevo_contrato,True,False,True,en,desesperado,abogado,medio,alto,webform,0.71,0.69,67,25025,deepseek/deepseek-r1-0528-qwen3-8b
7ef0a044-7c2,alta_consumo_anomalo,,False,False,False,es,confuso,cliente_residencial,largo,moderado,respuesta_cadena,0.99,0.38,30,9170,google/gemma-4-e4b
00f62f9f-945,solicitud_cambio_tarifa,factura_error,True,False,False,es,técnico,autónomo,corto,leve,reenvio_tercero,0.68,0.3,61,58442,deepseek/deepseek-r1-0528-qwen3-8b
8c1744a6-594,solicitud_cambio_tarifa,,False,False,True,es,urgente,jubilado,medio,alto,webform,0.68,0.56,36,8917,google/gemma-4-e4b
2df81ea5-3b6,fraude_energetico,,False,False,False,es,urgente,abogado,largo,limpio,email_directo,0.98,0.34,55,98541,deepseek/deepseek-r1-0528-qwen3-8b
6db0e4a0-aed,cambio_titular,,False,False,True,es,informal,jubilado,medio,moderado,respuesta_cadena,0.72,0.76,61,60271,google/gemma-4-e4b
d2a9e482-86d,solicitud_cambio_tarifa,,False,False,False,en,técnico,cliente_residencial,medio,moderado,respuesta_cadena,0.83,0.4,55,99005,deepseek/deepseek-r1-0528-qwen3-8b
fbdb8aed-f65,vehiculo_electrico,,False,False,False,es,desesperado,cliente_empresarial,corto,alto,email_directo,1.02,0.65,78,57506,google/gemma-4-e4b
fe3c5987-eac,baja_contrato,,False,False,False,en,formal,abogado,medio,alto,webform,0.73,0.64,76,65469,deepseek/deepseek-r1-0528-qwen3-8b
5d55e8b2-fe2,reclamacion_factura,,False,False,False,es,informal,autónomo,largo,limpio,reenvio_tercero,0.96,0.38,77,47175,google/gemma-4-e4b
4ae4f2ed-f55,cambio_titular,,False,True,False,es,cortés,autónomo,medio,alto,app_movil,0.88,0.31,44,30858,deepseek/deepseek-r1-0528-qwen3-8b
f7f771f5-bd0,alta_consumo_anomalo,,False,False,False,es,formal,particular_enfadado,largo,limpio,app_movil,0.81,0.41,79,1002,google/gemma-4-e4b
63ba7812-6af,solicitud_aplazamiento,,False,False,False,es,agresivo,autónomo,largo,alto,reenvio_tercero,0.83,0.56,39,50454,deepseek/deepseek-r1-0528-qwen3-8b
647a17a8-4ab,reclamacion_factura,,False,False,True,en,agresivo,abogado,muy_corto,leve,respuesta_cadena,0.81,0.36,48,89869,google/gemma-4-e4b
0d75598b-66d,factura_error,,False,False,False,es,informal,cliente_residencial,muy_corto,limpio,respuesta_cadena,0.98,0.75,45,50716,deepseek/deepseek-r1-0528-qwen3-8b
37d6e750-12f,respuesta_automatica,,False,True,True,en,desesperado,autónomo,corto,leve,reenvio_tercero,0.98,0.68,40,72034,google/gemma-4-e4b
5731610b-248,consulta_lectura_contador,corte_suministro,True,False,True,es,cortés,jubilado,medio,limpio,email_directo,0.8,0.41,69,87663,deepseek/deepseek-r1-0528-qwen3-8b
76a7bbd2-683,programa_fidelizacion,,False,False,False,es,formal,abogado,largo,leve,respuesta_cadena,0.93,0.35,67,37159,google/gemma-4-e4b
7a5e62b1-9ab,contrato_empresarial,,False,False,False,es,técnico,cliente_empresarial,medio,moderado,reenvio_tercero,0.86,0.33,44,71801,deepseek/deepseek-r1-0528-qwen3-8b
31121c0d-00d,reclamacion_calidad,,False,False,False,es,confuso,abogado,medio,alto,reenvio_tercero,0.95,0.69,64,55061,google/gemma-4-e4b
f72d0f20-c94,solicitud_nuevo_contrato,,False,True,False,es,formal,jubilado,muy_corto,leve,reenvio_tercero,0.67,0.72,62,88287,deepseek/deepseek-r1-0528-qwen3-8b
574e4227-a4a,fraude_energetico,,False,False,False,es,técnico,abogado,corto,alto,reenvio_tercero,0.78,0.55,77,68043,google/gemma-4-e4b
859a5bb1-2b9,fraude_energetico,,False,False,False,en,agresivo,particular_enfadado,corto,limpio,respuesta_cadena,0.78,0.57,48,1592,deepseek/deepseek-r1-0528-qwen3-8b
a2a647f5-d41,solicitud_cambio_tarifa,,False,False,False,es,urgente,cliente_empresarial,largo,moderado,reenvio_tercero,0.89,0.5,39,3824,google/gemma-4-e4b
4332e774-569,solicitud_cambio_tarifa,,False,False,False,es,cortés,cliente_empresarial,largo,moderado,email_directo,0.73,0.68,49,97357,deepseek/deepseek-r1-0528-qwen3-8b
9987ce44-b70,corte_suministro,,False,False,False,es,formal,cliente_residencial,corto,moderado,respuesta_cadena,0.86,0.72,32,39764,google/gemma-4-e4b
95385f84-622,fuga_gas,,False,False,False,es,urgente,autónomo,muy_largo,moderado,reenvio_tercero,1.04,0.45,67,68295,deepseek/deepseek-r1-0528-qwen3-8b
